 


Daily Data Between Two Dates
 ARCADIA (FL)
 USC00080228

Date,TMAX,TMIN,
1962-04-19,82,41,
1962-04-20,86,50,
1962-04-21,85,60,
1962-04-22,84,51,
1962-04-23,84,50,
1962-04-24,87,49,
1962-04-25,88,58,
1962-04-26,88,58,
1962-04-27,91,57,
1962-04-28,93,60,
1962-04-29,93,64,
1962-04-30,92,65,
1962-05-01,91,63,
1962-05-02,92,64,
1962-05-03,90,62,
1962-05-04,90,64,
1962-05-05,88,64,
1962-05-06,83,58,
1962-05-07,87,55,
1962-05-08,90,52,
1962-05-09,92,57,
1962-05-10,94,60,
1962-05-11,93,63,
1962-05-12,94,65,
1962-05-13,93,65,
1962-05-14,87,61,
1962-05-15,86,64,
1962-05-16,92,62,
1962-05-17,89,63,
1962-05-18,89,64,
1962-05-19,91,57,
1962-05-20,94,53,
1962-05-21,95,61,
1962-05-22,100,66,
1962-05-23,94,64,
1962-05-24,95,65,
1962-05-25,95,70,
1962-05-26,95,68,
1962-05-27,99,68,
1962-05-28,95,68,
1962-05-29,93,63,
1962-05-30,93,63,
1962-05-31,93,64,
1962-06-01,88,68,
1962-06-02,92,67,
1962-06-03,94,67,
1962-06-04,93,67,
1962-06-05,91,70,
1962-06-06,92,66,
1962-06-07,89,69,
1962-06-08,89,67,
1962-06-09,90,65,
1962-06-10,88,67,
1962-06-11,89,67,
1962-06-12,86,68,
1962-06-13,84,69,
1962-06-14,88,68,
1962-06-15,79,71,
1962-06-16,84,73,
1962-06-17,96,63,
1962-06-18,92,74,
1962-06-19,91,68,
1962-06-20,87,70,
1962-06-21,89,73,
1962-06-22,89,72,
1962-06-23,91,71,
1962-06-24,93,69,
1962-06-25,91,72,
1962-06-26,91,71,
1962-06-27,93,73,
1962-06-28,94,70,
1962-06-29,92,72,
1962-06-30,89,69,
1962-07-01,88,70,
1962-07-02,91,68,
1962-07-03,92,71,
1962-07-04,93,70,
1962-07-05,91,70,
1962-07-06,92,70,
1962-07-07,92,69,
1962-07-08,90,74,
1962-07-09,87,72,
1962-07-10,93,72,
1962-07-11,91,73,
1962-07-12,91,73,
1962-07-13,89,73,
1962-07-14,92,72,
1962-07-15,92,72,
1962-07-16,92,73,
1962-07-17,94,73,
1962-07-18,93,75,
1962-07-19,92,72,
1962-07-20,89,73,
1962-07-21,92,73,
1962-07-22,93,70,
1962-07-23,94,73,
1962-07-24,94,74,
1962-07-25,91,73,
1962-07-26,93,74,
1962-07-27,93,69,
1962-07-28,94,70,
1962-07-29,93,70,
1962-07-30,92,69,
1962-07-31,91,70,
1962-08-01,90,72,
1962-08-02,91,73,
1962-08-03,92,72,
1962-08-04,90,72,
1962-08-05,94,72,
1962-08-06,95,72,
1962-08-07,90,71,
1962-08-08,89,70,
1962-08-09,87,74,
1962-08-10,92,70,
1962-08-11,91,69,
1962-08-12,90,70,
1962-08-13,93,71,
1962-08-14,91,71,
1962-08-15,88,71,
1962-08-16,91,72,
1962-08-17,91,69,
1962-08-18,89,69,
1962-08-19,93,70,
1962-08-20,94,74,
1962-08-21,92,72,
1962-08-22,92,71,
1962-08-23,93,72,
1962-08-24,94,73,
1962-08-25,93,73,
1962-08-26,97,72,
1962-08-27,90,72,
1962-08-28,90,74,
1962-08-29,93,71,
1962-08-30,91,71,
1962-08-31,91,73,
1962-09-01,92,71,
1962-09-02,93,71,
1962-09-03,92,71,
1962-09-04,93,70,
1962-09-05,91,73,
1962-09-06,91,74,
1962-09-07,97,69,
1962-09-08,89,70,
1962-09-09,91,71,
1962-09-10,94,72,
1962-09-11,93,71,
1962-09-12,94,72,
1962-09-13,93,69,
1962-09-14,93,71,
1962-09-15,92,73,
1962-09-16,92,60,
1962-09-17,92,68,
1962-09-18,92,69,
1962-09-19,84,72,
1962-09-20,79,73,
1962-09-21,79,67,
1962-09-22,82,70,
1962-09-23,90,69,
1962-09-24,89,63,
1962-09-25,90,70,
1962-09-26,91,67,
1962-09-27,90,71,
1962-09-28,92,70,
1962-09-29,85,65,
1962-09-30,84,59,
1962-10-01,92,69,
1962-10-02,92,66,
1962-10-03,93,72,
1962-10-04,94,69,
1962-10-05,93,70,
1962-10-06,92,69,
1962-10-07,91,64,
1962-10-08,91,64,
1962-10-09,92,69,
1962-10-10,92,68,
1962-10-11,88,65,
1962-10-12,89,64,
1962-10-13,89,62,
1962-10-14,91,68,
1962-10-15,90,66,
1962-10-16,88,65,
1962-10-17,85,64,
1962-10-18,82,62,
1962-10-19,87,56,
1962-10-20,86,53,
1962-10-21,88,51,
1962-10-22,91,51,
1962-10-23,86,65,
1962-10-24,81,52,
1962-10-25,80,52,
1962-10-26,77,57,
1962-10-27,78,46,
1962-10-28,82,54,
1962-10-29,82,52,
1962-10-30,88,57,
1962-10-31,83,64,
1962-11-01,83,56,
1962-11-02,72,53,
1962-11-03,78,47,
1962-11-04,71,51,
1962-11-05,73,42,
1962-11-06,75,43,
1962-11-07,79,52,
1962-11-08,74,51,
1962-11-09,77,52,
1962-11-10,72,46,
1962-11-11,74,38,
1962-11-12,75,56,
1962-11-13,68,55,
1962-11-14,73,51,
1962-11-15,77,49,
1962-11-16,80,46,
1962-11-17,81,49,
1962-11-18,88,49,
1962-11-19,84,62,
1962-11-20,86,61,
1962-11-21,85,61,
1962-11-22,78,65,
1962-11-23,75,46,
1962-11-24,80,52,
1962-11-25,80,55,
1962-11-26,74,54,
1962-11-27,72,35,
1962-11-28,67,52,
1962-11-29,66,54,
1962-11-30,69,56,
1962-12-01,76,53,
1962-12-02,78,52,
1962-12-03,72,48,
1962-12-04,80,46,
1962-12-05,75,54,
1962-12-06,68,39,
1962-12-07,58,39,
1962-12-08,74,35,
1962-12-09,66,48,
1962-12-10,67,46,
1962-12-11,56,36,
1962-12-12,52,27,
1962-12-13,51,18,
1962-12-14,60,20,
1962-12-15,67,29,
1962-12-16,67,34,
1962-12-17,69,37,
1962-12-18,71,41,
1962-12-19,80,39,
1962-12-20,81,45,
1962-12-21,82,47,
1962-12-22,83,50,
1962-12-23,83,54,
1962-12-24,83,55,
1962-12-25,87,64,
1962-12-26,85,58,
1962-12-27,86,56,
1962-12-28,80,61,
1962-12-29,80,59,
1962-12-30,72,51,
1962-12-31,71,42,
1963-01-01,69,37,
1963-01-02,69,36,
1963-01-03,67,36,
1963-01-04,71,35,
1963-01-05,77,46,
1963-01-06,80,48,
1963-01-07,68,49,
1963-01-08,63,45,
1963-01-09,62,32,
1963-01-10,75,36,
1963-01-11,80,42,
1963-01-12,84,58,
1963-01-13,82,57,
1963-01-14,82,59,
1963-01-15,65,55,
1963-01-16,68,50,
1963-01-17,83,49,
1963-01-18,87,57,
1963-01-19,85,58,
1963-01-20,85,59,
1963-01-21,78,53,
1963-01-22,70,37,
1963-01-23,82,50,
1963-01-24,73,48,
1963-01-25,68,35,
1963-01-26,79,59,
1963-01-27,80,56,
1963-01-28,73,40,
1963-01-29,77,47,
1963-01-30,M,M,
1963-01-31,M,M,
1963-02-01,83,50,
1963-02-02,82,51,
1963-02-03,82,50,
1963-02-04,62,52,
1963-02-05,55,45,
1963-02-06,59,48,
1963-02-07,75,46,
1963-02-08,76,55,
1963-02-09,72,41,
1963-02-10,76,46,
1963-02-11,83,59,
1963-02-12,76,58,
1963-02-13,61,38,
1963-02-14,69,40,
1963-02-15,69,37,
1963-02-16,64,45,
1963-02-17,70,50,
1963-02-18,81,46,
1963-02-19,76,63,
1963-02-20,74,40,
1963-02-21,76,36,
1963-02-22,68,41,
1963-02-23,73,40,
1963-02-24,83,67,
1963-02-25,82,49,
1963-02-26,76,58,
1963-02-27,60,36,
1963-02-28,74,39,
1963-03-01,79,63,
1963-03-02,81,62,
1963-03-03,88,59,
1963-03-04,84,59,
1963-03-05,86,62,
1963-03-06,82,68,
1963-03-07,80,55,
1963-03-08,82,44,
1963-03-09,85,47,
1963-03-10,80,56,
1963-03-11,88,61,
1963-03-12,90,64,
1963-03-13,91,61,
1963-03-14,90,64,
1963-03-15,87,60,
1963-03-16,89,62,
1963-03-17,92,65,
1963-03-18,90,61,
1963-03-19,91,61,
1963-03-20,88,60,
1963-03-21,80,39,
1963-03-22,69,38,
1963-03-23,75,34,
1963-03-24,78,41,
1963-03-25,83,47,
1963-03-26,85,51,
1963-03-27,84,56,
1963-03-28,89,55,
1963-03-29,83,54,
1963-03-30,81,54,
1963-03-31,83,56,
1963-04-01,86,52,
1963-04-02,85,60,
1963-04-03,87,52,
1963-04-04,87,55,
1963-04-05,87,58,
1963-04-06,84,59,
1963-04-07,82,66,
1963-04-08,80,52,
1963-04-09,83,49,
1963-04-10,86,59,
1963-04-11,87,63,
1963-04-12,87,68,
1963-04-13,77,51,
1963-04-14,81,41,
1963-04-15,84,35,
1963-04-16,86,39,
1963-04-17,90,47,
1963-04-18,90,52,
1963-04-19,92,57,
1963-04-20,90,56,
1963-04-21,92,55,
1963-04-22,91,57,
1963-04-23,93,65,
1963-04-24,92,63,
1963-04-25,93,62,
1963-04-26,92,59,
1963-04-27,89,61,
1963-04-28,86,59,
1963-04-29,86,49,
1963-04-30,90,55,
1963-05-01,83,62,
1963-05-02,83,54,
1963-05-03,74,60,
1963-05-04,83,58,
1963-05-05,85,56,
1963-05-06,87,51,
1963-05-07,91,61,
1963-05-08,91,60,
1963-05-09,92,57,
1963-05-10,92,58,
1963-05-11,91,59,
1963-05-12,92,60,
1963-05-13,93,65,
1963-05-14,90,64,
1963-05-15,93,55,
1963-05-16,97,61,
1963-05-17,95,62,
1963-05-18,94,60,
1963-05-19,95,62,
1963-05-20,95,62,
1963-05-21,93,51,
1963-05-22,94,51,
1963-05-23,94,64,
1963-05-24,92,64,
1963-05-25,91,64,
1963-05-26,92,67,
1963-05-27,93,65,
1963-05-28,89,62,
1963-05-29,92,64,
1963-05-30,90,65,
1963-05-31,91,60,
1963-06-01,90,64,
1963-06-02,91,68,
1963-06-03,89,66,
1963-06-04,90,64,
1963-06-05,90,63,
1963-06-06,89,63,
1963-06-07,91,61,
1963-06-08,90,63,
1963-06-09,91,65,
1963-06-10,91,64,
1963-06-11,90,65,
1963-06-12,91,62,
1963-06-13,91,71,
1963-06-14,96,68,
1963-06-15,89,69,
1963-06-16,96,70,
1963-06-17,92,71,
1963-06-18,96,69,
1963-06-19,96,69,
1963-06-20,94,71,
1963-06-21,91,70,
1963-06-22,95,71,
1963-06-23,93,70,
1963-06-24,92,64,
1963-06-25,89,66,
1963-06-26,89,68,
1963-06-27,91,70,
1963-06-28,84,64,
1963-06-29,90,69,
1963-06-30,93,70,
1963-07-01,87,63,
1963-07-02,93,69,
1963-07-03,91,71,
1963-07-04,90,70,
1963-07-05,92,69,
1963-07-06,93,70,
1963-07-07,93,69,
1963-07-08,92,71,
1963-07-09,91,73,
1963-07-10,89,69,
1963-07-11,92,70,
1963-07-12,92,68,
1963-07-13,92,68,
1963-07-14,91,63,
1963-07-15,92,62,
1963-07-16,88,65,
1963-07-17,92,68,
1963-07-18,93,67,
1963-07-19,96,69,
1963-07-20,95,69,
1963-07-21,92,73,
1963-07-22,88,75,
1963-07-23,88,68,
1963-07-24,94,70,
1963-07-25,91,70,
1963-07-26,91,70,
1963-07-27,94,73,
1963-07-28,92,71,
1963-07-29,91,74,
1963-07-30,95,69,
1963-07-31,93,67,
1963-08-01,94,68,
1963-08-02,95,67,
1963-08-03,95,62,
1963-08-04,93,67,
1963-08-05,93,72,
1963-08-06,92,70,
1963-08-07,93,68,
1963-08-08,94,72,
1963-08-09,95,M,
1963-08-10,98,69,
1963-08-11,93,70,
1963-08-12,93,69,
1963-08-13,90,69,
1963-08-14,92,72,
1963-08-15,93,72,
1963-08-16,94,69,
1963-08-17,94,61,
1963-08-18,93,64,
1963-08-19,94,65,
1963-08-20,89,60,
1963-08-21,91,67,
1963-08-22,80,66,
1963-08-23,92,67,
1963-08-24,94,69,
1963-08-25,93,68,
1963-08-26,93,69,
1963-08-27,94,69,
1963-08-28,92,68,
1963-08-29,93,69,
1963-08-30,94,67,
1963-08-31,92,67,
1963-09-01,M,M,
1963-09-02,M,M,
1963-09-03,M,M,
1963-09-04,M,M,
1963-09-05,M,M,
1963-09-06,M,M,
1963-09-07,M,M,
1963-09-08,M,M,
1963-09-09,M,M,
1963-09-10,M,M,
1963-09-11,M,M,
1963-09-12,M,M,
1963-09-13,M,M,
1963-09-14,M,M,
1963-09-15,M,M,
1963-09-16,M,M,
1963-09-17,M,M,
1963-09-18,M,M,
1963-09-19,M,M,
1963-09-20,M,M,
1963-09-21,M,M,
1963-09-22,M,M,
1963-09-23,M,M,
1963-09-24,M,M,
1963-09-25,M,M,
1963-09-26,M,M,
1963-09-27,M,M,
1963-09-28,M,M,
1963-09-29,M,M,
1963-09-30,M,M,
1963-10-01,M,M,
1963-10-02,M,M,
1963-10-03,M,M,
1963-10-04,M,M,
1963-10-05,M,M,
1963-10-06,M,M,
1963-10-07,M,M,
1963-10-08,M,M,
1963-10-09,M,M,
1963-10-10,M,M,
1963-10-11,M,M,
1963-10-12,M,M,
1963-10-13,M,M,
1963-10-14,M,M,
1963-10-15,M,M,
1963-10-16,M,M,
1963-10-17,M,M,
1963-10-18,M,M,
1963-10-19,M,M,
1963-10-20,M,M,
1963-10-21,M,M,
1963-10-22,M,M,
1963-10-23,M,M,
1963-10-24,M,M,
1963-10-25,M,M,
1963-10-26,M,M,
1963-10-27,M,M,
1963-10-28,M,M,
1963-10-29,M,M,
1963-10-30,M,M,
1963-10-31,M,M,
1963-11-01,M,M,
1963-11-02,M,M,
1963-11-03,M,M,
1963-11-04,M,M,
1963-11-05,M,M,
1963-11-06,M,M,
1963-11-07,M,M,
1963-11-08,M,M,
1963-11-09,M,M,
1963-11-10,M,M,
1963-11-11,M,M,
1963-11-12,M,M,
1963-11-13,M,M,
1963-11-14,M,M,
1963-11-15,M,M,
1963-11-16,M,M,
1963-11-17,M,M,
1963-11-18,M,M,
1963-11-19,M,M,
1963-11-20,M,M,
1963-11-21,M,M,
1963-11-22,M,M,
1963-11-23,M,M,
1963-11-24,M,M,
1963-11-25,M,M,
1963-11-26,M,M,
1963-11-27,M,M,
1963-11-28,M,M,
1963-11-29,M,M,
1963-11-30,M,M,
1963-12-01,M,M,
1963-12-02,M,M,
1963-12-03,M,M,
1963-12-04,M,M,
1963-12-05,M,M,
1963-12-06,M,M,
1963-12-07,M,M,
1963-12-08,M,M,
1963-12-09,M,M,
1963-12-10,M,M,
1963-12-11,M,M,
1963-12-12,M,M,
1963-12-13,M,M,
1963-12-14,M,M,
1963-12-15,M,M,
1963-12-16,M,M,
1963-12-17,M,M,
1963-12-18,M,M,
1963-12-19,M,M,
1963-12-20,M,M,
1963-12-21,M,M,
1963-12-22,M,M,
1963-12-23,M,M,
1963-12-24,M,M,
1963-12-25,M,M,
1963-12-26,M,M,
1963-12-27,M,M,
1963-12-28,M,M,
1963-12-29,M,M,
1963-12-30,M,M,
1963-12-31,M,M,
1964-01-01,M,M,
1964-01-02,M,M,
1964-01-03,M,M,
1964-01-04,M,M,
1964-01-05,M,M,
1964-01-06,M,M,
1964-01-07,M,M,
1964-01-08,M,M,
1964-01-09,M,M,
1964-01-10,M,M,
1964-01-11,M,M,
1964-01-12,M,M,
1964-01-13,M,M,
1964-01-14,M,M,
1964-01-15,M,M,
1964-01-16,M,M,
1964-01-17,M,M,
1964-01-18,M,M,
1964-01-19,M,M,
1964-01-20,M,M,
1964-01-21,M,M,
1964-01-22,M,M,
1964-01-23,M,M,
1964-01-24,M,M,
1964-01-25,M,M,
1964-01-26,M,M,
1964-01-27,M,M,
1964-01-28,M,M,
1964-01-29,M,M,
1964-01-30,M,M,
1964-01-31,M,M,
1964-02-01,M,M,
1964-02-02,M,M,
1964-02-03,M,M,
1964-02-04,M,M,
1964-02-05,M,M,
1964-02-06,M,M,
1964-02-07,M,M,
1964-02-08,M,M,
1964-02-09,M,M,
1964-02-10,M,M,
1964-02-11,M,M,
1964-02-12,M,M,
1964-02-13,M,M,
1964-02-14,M,M,
1964-02-15,M,M,
1964-02-16,M,M,
1964-02-17,M,M,
1964-02-18,M,M,
1964-02-19,M,M,
1964-02-20,M,M,
1964-02-21,M,M,
1964-02-22,M,M,
1964-02-23,M,M,
1964-02-24,M,M,
1964-02-25,M,M,
1964-02-26,M,M,
1964-02-27,M,M,
1964-02-28,M,M,
1964-02-29,M,M,
1964-03-01,M,M,
1964-03-02,M,M,
1964-03-03,M,M,
1964-03-04,M,M,
1964-03-05,M,M,
1964-03-06,M,M,
1964-03-07,M,M,
1964-03-08,M,M,
1964-03-09,M,M,
1964-03-10,M,M,
1964-03-11,M,M,
1964-03-12,M,M,
1964-03-13,M,M,
1964-03-14,M,M,
1964-03-15,M,M,
1964-03-16,M,M,
1964-03-17,M,M,
1964-03-18,M,M,
1964-03-19,M,M,
1964-03-20,M,M,
1964-03-21,M,M,
1964-03-22,M,M,
1964-03-23,M,M,
1964-03-24,M,M,
1964-03-25,M,M,
1964-03-26,M,M,
1964-03-27,M,M,
1964-03-28,M,M,
1964-03-29,M,M,
1964-03-30,M,M,
1964-03-31,M,M,
1964-04-01,M,M,
1964-04-02,M,M,
1964-04-03,M,M,
1964-04-04,M,M,
1964-04-05,M,M,
1964-04-06,M,M,
1964-04-07,M,M,
1964-04-08,M,M,
1964-04-09,M,M,
1964-04-10,M,M,
1964-04-11,M,M,
1964-04-12,M,M,
1964-04-13,M,M,
1964-04-14,M,M,
1964-04-15,M,M,
1964-04-16,M,M,
1964-04-17,M,M,
1964-04-18,M,M,
1964-04-19,M,M,
1964-04-20,M,M,
1964-04-21,M,M,
1964-04-22,M,M,
1964-04-23,M,M,
1964-04-24,M,M,
1964-04-25,M,M,
1964-04-26,M,M,
1964-04-27,M,M,
1964-04-28,M,M,
1964-04-29,M,M,
1964-04-30,M,M,
1964-05-01,M,M,
1964-05-02,M,M,
1964-05-03,M,M,
1964-05-04,M,M,
1964-05-05,M,M,
1964-05-06,M,M,
1964-05-07,M,M,
1964-05-08,M,M,
1964-05-09,M,M,
1964-05-10,M,M,
1964-05-11,M,M,
1964-05-12,M,M,
1964-05-13,M,M,
1964-05-14,M,M,
1964-05-15,M,M,
1964-05-16,M,M,
1964-05-17,M,M,
1964-05-18,M,M,
1964-05-19,M,M,
1964-05-20,M,M,
1964-05-21,M,M,
1964-05-22,M,M,
1964-05-23,M,M,
1964-05-24,M,M,
1964-05-25,M,M,
1964-05-26,M,M,
1964-05-27,M,M,
1964-05-28,M,M,
1964-05-29,M,M,
1964-05-30,M,M,
1964-05-31,M,M,
1964-06-01,M,M,
1964-06-02,M,M,
1964-06-03,M,M,
1964-06-04,M,M,
1964-06-05,M,M,
1964-06-06,M,M,
1964-06-07,M,M,
1964-06-08,M,M,
1964-06-09,M,M,
1964-06-10,M,M,
1964-06-11,M,M,
1964-06-12,M,M,
1964-06-13,M,M,
1964-06-14,M,M,
1964-06-15,M,M,
1964-06-16,M,M,
1964-06-17,M,M,
1964-06-18,M,M,
1964-06-19,M,M,
1964-06-20,M,M,
1964-06-21,M,M,
1964-06-22,M,M,
1964-06-23,M,M,
1964-06-24,M,M,
1964-06-25,M,M,
1964-06-26,M,M,
1964-06-27,M,M,
1964-06-28,M,M,
1964-06-29,M,M,
1964-06-30,M,M,
1964-07-01,M,M,
1964-07-02,M,M,
1964-07-03,M,M,
1964-07-04,M,M,
1964-07-05,M,M,
1964-07-06,M,M,
1964-07-07,M,M,
1964-07-08,M,M,
1964-07-09,M,M,
1964-07-10,M,M,
1964-07-11,M,M,
1964-07-12,M,M,
1964-07-13,M,M,
1964-07-14,M,M,
1964-07-15,M,M,
1964-07-16,M,M,
1964-07-17,M,M,
1964-07-18,M,M,
1964-07-19,M,M,
1964-07-20,M,M,
1964-07-21,M,M,
1964-07-22,M,M,
1964-07-23,M,M,
1964-07-24,M,M,
1964-07-25,M,M,
1964-07-26,M,M,
1964-07-27,M,M,
1964-07-28,M,M,
1964-07-29,M,M,
1964-07-30,M,M,
1964-07-31,M,M,
1964-08-01,M,M,
1964-08-02,M,M,
1964-08-03,M,M,
1964-08-04,M,M,
1964-08-05,M,M,
1964-08-06,M,M,
1964-08-07,M,M,
1964-08-08,M,M,
1964-08-09,M,M,
1964-08-10,M,M,
1964-08-11,M,M,
1964-08-12,M,M,
1964-08-13,M,M,
1964-08-14,M,M,
1964-08-15,M,M,
1964-08-16,M,M,
1964-08-17,M,M,
1964-08-18,M,M,
1964-08-19,M,M,
1964-08-20,M,M,
1964-08-21,M,M,
1964-08-22,M,M,
1964-08-23,M,M,
1964-08-24,M,M,
1964-08-25,M,M,
1964-08-26,M,M,
1964-08-27,M,M,
1964-08-28,M,M,
1964-08-29,M,M,
1964-08-30,M,M,
1964-08-31,M,M,
1964-09-01,M,M,
1964-09-02,M,M,
1964-09-03,M,M,
1964-09-04,M,M,
1964-09-05,M,M,
1964-09-06,M,M,
1964-09-07,M,M,
1964-09-08,M,M,
1964-09-09,M,M,
1964-09-10,M,M,
1964-09-11,M,M,
1964-09-12,M,M,
1964-09-13,M,M,
1964-09-14,M,M,
1964-09-15,M,M,
1964-09-16,M,M,
1964-09-17,M,M,
1964-09-18,M,M,
1964-09-19,M,M,
1964-09-20,M,M,
1964-09-21,M,M,
1964-09-22,M,M,
1964-09-23,M,M,
1964-09-24,M,M,
1964-09-25,M,M,
1964-09-26,M,M,
1964-09-27,M,M,
1964-09-28,M,M,
1964-09-29,M,M,
1964-09-30,M,M,
1964-10-01,M,M,
1964-10-02,M,M,
1964-10-03,M,M,
1964-10-04,M,M,
1964-10-05,M,M,
1964-10-06,M,M,
1964-10-07,M,M,
1964-10-08,M,M,
1964-10-09,M,M,
1964-10-10,M,M,
1964-10-11,M,M,
1964-10-12,M,M,
1964-10-13,M,M,
1964-10-14,M,M,
1964-10-15,M,M,
1964-10-16,M,M,
1964-10-17,M,M,
1964-10-18,M,M,
1964-10-19,M,M,
1964-10-20,M,M,
1964-10-21,M,M,
1964-10-22,M,M,
1964-10-23,M,M,
1964-10-24,M,M,
1964-10-25,M,M,
1964-10-26,M,M,
1964-10-27,M,M,
1964-10-28,M,M,
1964-10-29,M,M,
1964-10-30,M,M,
1964-10-31,M,M,
1964-11-01,81,61,
1964-11-02,76,59,
1964-11-03,77,60,
1964-11-04,85,65,
1964-11-05,83,63,
1964-11-06,84,55,
1964-11-07,82,50,
1964-11-08,85,53,
1964-11-09,81,55,
1964-11-10,80,48,
1964-11-11,82,56,
1964-11-12,83,53,
1964-11-13,83,56,
1964-11-14,84,57,
1964-11-15,87,60,
1964-11-16,84,63,
1964-11-17,86,50,
1964-11-18,85,55,
1964-11-19,84,52,
1964-11-20,82,63,
1964-11-21,78,64,
1964-11-22,76,62,
1964-11-23,80,62,
1964-11-24,85,65,
1964-11-25,80,67,
1964-11-26,79,60,
1964-11-27,78,50,
1964-11-28,84,58,
1964-11-29,75,64,
1964-11-30,76,61,
1964-12-01,68,36,
1964-12-02,72,42,
1964-12-03,81,60,
1964-12-04,86,68,
1964-12-05,82,68,
1964-12-06,74,59,
1964-12-07,72,42,
1964-12-08,69,50,
1964-12-09,71,50,
1964-12-10,78,61,
1964-12-11,81,50,
1964-12-12,83,57,
1964-12-13,83,58,
1964-12-14,79,55,
1964-12-15,68,45,
1964-12-16,76,46,
1964-12-17,82,57,
1964-12-18,79,59,
1964-12-19,76,63,
1964-12-20,80,54,
1964-12-21,81,52,
1964-12-22,72,56,
1964-12-23,79,48,
1964-12-24,81,50,
1964-12-25,85,50,
1964-12-26,84,66,
1964-12-27,77,64,
1964-12-28,68,54,
1964-12-29,80,52,
1964-12-30,75,48,
1964-12-31,78,53,
1965-01-01,79,53,
1965-01-02,82,54,
1965-01-03,80,54,
1965-01-04,73,53,
1965-01-05,75,45,
1965-01-06,77,42,
1965-01-07,77,54,
1965-01-08,79,47,
1965-01-09,80,48,
1965-01-10,83,50,
1965-01-11,75,60,
1965-01-12,72,53,
1965-01-13,77,46,
1965-01-14,76,52,
1965-01-15,70,55,
1965-01-16,71,56,
1965-01-17,57,38,
1965-01-18,60,26,
1965-01-19,67,36,
1965-01-20,75,35,
1965-01-21,78,42,
1965-01-22,84,50,
1965-01-23,87,63,
1965-01-24,83,62,
1965-01-25,79,52,
1965-01-26,86,54,
1965-01-27,78,64,
1965-01-28,67,47,
1965-01-29,67,30,
1965-01-30,77,41,
1965-01-31,69,50,
1965-02-01,78,30,
1965-02-02,80,59,
1965-02-03,73,45,
1965-02-04,76,50,
1965-02-05,73,54,
1965-02-06,79,63,
1965-02-07,78,63,
1965-02-08,87,58,
1965-02-09,85,56,
1965-02-10,85,57,
1965-02-11,85,59,
1965-02-12,87,57,
1965-02-13,85,60,
1965-02-14,85,64,
1965-02-15,79,56,
1965-02-16,84,57,
1965-02-17,87,57,
1965-02-18,87,59,
1965-02-19,79,59,
1965-02-20,77,40,
1965-02-21,70,56,
1965-02-22,78,56,
1965-02-23,74,56,
1965-02-24,85,58,
1965-02-25,80,42,
1965-02-26,61,39,
1965-02-27,71,31,
1965-02-28,77,40,
1965-03-01,83,52,
1965-03-02,79,66,
1965-03-03,87,61,
1965-03-04,77,62,
1965-03-05,65,53,
1965-03-06,64,51,
1965-03-07,68,42,
1965-03-08,64,44,
1965-03-09,70,35,
1965-03-10,77,41,
1965-03-11,80,47,
1965-03-12,82,52,
1965-03-13,85,58,
1965-03-14,M,58,
1965-03-15,80,60,
1965-03-16,87,66,
1965-03-17,89,61,
1965-03-18,87,64,
1965-03-19,88,64,
1965-03-20,83,66,
1965-03-21,66,48,
1965-03-22,77,53,
1965-03-23,87,57,
1965-03-24,90,63,
1965-03-25,90,59,
1965-03-26,89,61,
1965-03-27,91,65,
1965-03-28,90,67,
1965-03-29,90,64,
1965-03-30,90,63,
1965-03-31,91,64,
1965-04-01,84,58,
1965-04-02,82,57,
1965-04-03,86,48,
1965-04-04,88,58,
1965-04-05,89,54,
1965-04-06,89,60,
1965-04-07,91,60,
1965-04-08,93,62,
1965-04-09,90,57,
1965-04-10,93,61,
1965-04-11,93,62,
1965-04-12,94,57,
1965-04-13,92,64,
1965-04-14,89,60,
1965-04-15,91,53,
1965-04-16,86,64,
1965-04-17,90,53,
1965-04-18,89,55,
1965-04-19,91,54,
1965-04-20,94,58,
1965-04-21,92,58,
1965-04-22,86,66,
1965-04-23,89,65,
1965-04-24,88,66,
1965-04-25,86,66,
1965-04-26,89,66,
1965-04-27,91,66,
1965-04-28,90,70,
1965-04-29,83,62,
1965-04-30,80,49,
1965-05-01,84,49,
1965-05-02,87,48,
1965-05-03,85,50,
1965-05-04,88,52,
1965-05-05,89,55,
1965-05-06,91,58,
1965-05-07,90,58,
1965-05-08,90,55,
1965-05-09,91,59,
1965-05-10,91,57,
1965-05-11,92,60,
1965-05-12,95,60,
1965-05-13,96,62,
1965-05-14,89,53,
1965-05-15,91,53,
1965-05-16,90,59,
1965-05-17,92,58,
1965-05-18,93,59,
1965-05-19,93,61,
1965-05-20,93,65,
1965-05-21,93,60,
1965-05-22,93,57,
1965-05-23,92,57,
1965-05-24,96,67,
1965-05-25,95,69,
1965-05-26,95,63,
1965-05-27,95,63,
1965-05-28,97,63,
1965-05-29,98,69,
1965-05-30,96,66,
1965-05-31,94,65,
1965-06-01,94,63,
1965-06-02,93,69,
1965-06-03,92,55,
1965-06-04,96,59,
1965-06-05,96,65,
1965-06-06,96,62,
1965-06-07,96,67,
1965-06-08,89,70,
1965-06-09,89,70,
1965-06-10,88,71,
1965-06-11,79,70,
1965-06-12,82,69,
1965-06-13,M,74,
1965-06-14,92,73,
1965-06-15,92,74,
1965-06-16,94,73,
1965-06-17,97,71,
1965-06-18,93,63,
1965-06-19,87,69,
1965-06-20,88,66,
1965-06-21,91,67,
1965-06-22,93,70,
1965-06-23,94,68,
